classification,reporter_code,reporter_iso3,reporter,partner_code,partner_iso3,partner,partner_is_group,flow,year,cmd_code,trade_value,is_reported_api_field,is_aggregate_api_field,source_flag,fetched_at_utc
H6,528,NLD,Netherlands,702,SGP,Singapore,False,M,2022,8542,589451791.635,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,703,SVK,Slovakia,False,M,2022,8542,4983525.262,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,704,VNM,Viet Nam,False,M,2022,8542,358128824.435,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,705,SVN,Slovenia,False,M,2022,8542,1281963.5,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,710,ZAF,South Africa,False,M,2022,8542,603621.164,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,716,ZWE,Zimbabwe,False,M,2022,8542,145.321,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,724,ESP,Spain,False,M,2022,8542,12165009.429,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,748,SWZ,Eswatini,False,M,2022,8542,3626.699,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,752,SWE,Sweden,False,M,2022,8542,7847034.068,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,757,CHE,Switzerland,False,M,2022,8542,11431774.827,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,764,THA,Thailand,False,M,2022,8542,72842214.862,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,784,ARE,United Arab Emirates,False,M,2022,8542,10862818.97,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,788,TUN,Tunisia,False,M,2022,8542,19228.668,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,792,TUR,Türkiye,False,M,2022,8542,1374546.483,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,800,UGA,Uganda,False,M,2022,8542,2300.911,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,804,UKR,Ukraine,False,M,2022,8542,7318.688,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,807,MKD,North Macedonia,False,M,2022,8542,6992.243,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,818,EGY,Egypt,False,M,2022,8542,61302.173,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,826,GBR,United Kingdom,False,M,2022,8542,92948123.954,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,834,TZA,United Rep. of Tanzania,False,M,2022,8542,7051.214,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,842,USA,USA,False,M,2022,8542,374730767.916,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,854,BFA,Burkina Faso,False,M,2022,8542,289.588,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,858,URY,Uruguay,False,M,2022,8542,982.494,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,860,UZB,Uzbekistan,False,M,2022,8542,5279.986,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,862,VEN,Venezuela,False,M,2022,8542,111.623,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,894,ZMB,Zambia,False,M,2022,8542,4763.992,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,899,_X ,"Areas, nes",False,M,2022,8542,17260.52,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,4,AFG,Afghanistan,False,X,2022,8542,155.851,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,8,ALB,Albania,False,X,2022,8542,11397.145,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,12,DZA,Algeria,False,X,2022,8542,51798.409,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,20,AND,Andorra,False,X,2022,8542,81519.654,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,24,AGO,Angola,False,X,2022,8542,73426.975,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,28,ATG,Antigua and Barbuda,False,X,2022,8542,24710.839,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,31,AZE,Azerbaijan,False,X,2022,8542,71650.482,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,32,ARG,Argentina,False,X,2022,8542,124961.069,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,36,AUS,Australia,False,X,2022,8542,5000664.682,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,40,AUT,Austria,False,X,2022,8542,28019714.867,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,48,BHR,Bahrain,False,X,2022,8542,54350.999,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,50,BGD,Bangladesh,False,X,2022,8542,28395.456,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,51,ARM,Armenia,False,X,2022,8542,473656.009,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,52,BRB,Barbados,False,X,2022,8542,437.015,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,56,BEL,Belgium,False,X,2022,8542,59862875.557,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,60,BMU,Bermuda,False,X,2022,8542,4707.127,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,68,BOL,Bolivia (Plurinational State of),False,X,2022,8542,1951.299,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,70,BIH,Bosnia Herzegovina,False,X,2022,8542,310884.176,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,72,BWA,Botswana,False,X,2022,8542,14185.618,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,76,BRA,Brazil,False,X,2022,8542,1264992.569,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,92,VGB,Br. Virgin Isds,False,X,2022,8542,2232.463,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,96,BRN,Brunei Darussalam,False,X,2022,8542,4996.716,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,100,BGR,Bulgaria,False,X,2022,8542,3705588.62,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,112,BLR,Belarus,False,X,2022,8542,44509.206,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,116,KHM,Cambodia,False,X,2022,8542,1429987.387,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,120,CMR,Cameroon,False,X,2022,8542,1112.019,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,124,CAN,Canada,False,X,2022,8542,39434954.724,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,144,LKA,Sri Lanka,False,X,2022,8542,39033.354,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,152,CHL,Chile,False,X,2022,8542,102105.701,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,156,CHN,China,False,X,2022,8542,704810520.594,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,170,COL,Colombia,False,X,2022,8542,268959.151,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,178,COG,Congo,False,X,2022,8542,45294.781,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,180,COD,Dem. Rep. of the Congo,False,X,2022,8542,67910.053,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,188,CRI,Costa Rica,False,X,2022,8542,847533.553,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,191,HRV,Croatia,False,X,2022,8542,4009380.513,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,196,CYP,Cyprus,False,X,2022,8542,1004347.237,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,203,CZE,Czechia,False,X,2022,8542,165454899.653,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,204,BEN,Benin,False,X,2022,8542,60579.782,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,208,DNK,Denmark,False,X,2022,8542,24351401.01,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,212,DMA,Dominica,False,X,2022,8542,30871.174,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,214,DOM,Dominican Rep.,False,X,2022,8542,53038.9,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,218,ECU,Ecuador,False,X,2022,8542,107387.793,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,222,SLV,El Salvador,False,X,2022,8542,40368.619,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,226,GNQ,Equatorial Guinea,False,X,2022,8542,3545.615,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,233,EST,Estonia,False,X,2022,8542,19410748.516,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,234,FRO,Faroe Isds,False,X,2022,8542,4528.109,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,246,FIN,Finland,False,X,2022,8542,11299468.744,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,251,FRA,France,False,X,2022,8542,110661357.026,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,258,PYF,French Polynesia,False,X,2022,8542,13335.808,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,262,DJI,Djibouti,False,X,2022,8542,1373.175,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,266,GAB,Gabon,False,X,2022,8542,2298.805,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,268,GEO,Georgia,False,X,2022,8542,60677.715,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,275,PSE,State of Palestine,False,X,2022,8542,2610.508,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,276,DEU,Germany,False,X,2022,8542,777992942.824,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,288,GHA,Ghana,False,X,2022,8542,56295.98,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,292,GIB,Gibraltar,False,X,2022,8542,2446.232,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,300,GRC,Greece,False,X,2022,8542,6111348.769,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,320,GTM,Guatemala,False,X,2022,8542,35980.566,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,324,GIN,Guinea,False,X,2022,8542,7442.948,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,328,GUY,Guyana,False,X,2022,8542,2010.27,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,340,HND,Honduras,False,X,2022,8542,3066.478,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,344,HKG,"China, Hong Kong SAR",False,X,2022,8542,193492778.556,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,348,HUN,Hungary,False,X,2022,8542,157420281.821,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,352,ISL,Iceland,False,X,2022,8542,234012.679,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,360,IDN,Indonesia,False,X,2022,8542,361831.721,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,364,IRN,Iran,False,X,2022,8542,6717.397,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,368,IRQ,Iraq,False,X,2022,8542,111411.492,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,372,IRL,Ireland,False,X,2022,8542,38137984.228,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,376,ISR,Israel,False,X,2022,8542,196577922.506,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,380,ITA,Italy,False,X,2022,8542,51222420.946,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,384,CIV,Côte d'Ivoire,False,X,2022,8542,17991.336,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,392,JPN,Japan,False,X,2022,8542,14621146.372,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,398,KAZ,Kazakhstan,False,X,2022,8542,2183596.374,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,400,JOR,Jordan,False,X,2022,8542,524838.384,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,404,KEN,Kenya,False,X,2022,8542,103331.45,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,410,KOR,Rep. of Korea,False,X,2022,8542,199841274.93,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,414,KWT,Kuwait,False,X,2022,8542,750865.795,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,417,KGZ,Kyrgyzstan,False,X,2022,8542,448.599,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,418,LAO,Lao People's Dem. Rep.,False,X,2022,8542,1546.928,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,422,LBN,Lebanon,False,X,2022,8542,305875.876,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,428,LVA,Latvia,False,X,2022,8542,16098504.098,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,430,LBR,Liberia,False,X,2022,8542,749.771,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,434,LBY,Libya,False,X,2022,8542,19272.896,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,440,LTU,Lithuania,False,X,2022,8542,20370050.545,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,442,LUX,Luxembourg,False,X,2022,8542,3998495.149,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,446,MAC,"China, Macao SAR",False,X,2022,8542,93954.052,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,450,MDG,Madagascar,False,X,2022,8542,2775.836,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,454,MWI,Malawi,False,X,2022,8542,1874.427,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,458,MYS,Malaysia,False,X,2022,8542,103864113.456,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,462,MDV,Maldives,False,X,2022,8542,1571356.007,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,466,MLI,Mali,False,X,2022,8542,3557.198,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,470,MLT,Malta,False,X,2022,8542,1747118.247,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,478,MRT,Mauritania,False,X,2022,8542,816.113,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,480,MUS,Mauritius,False,X,2022,8542,68951.518,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,484,MEX,Mexico,False,X,2022,8542,16749980.004,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,490,S19,"Other Asia, nes",False,X,2022,8542,54040466.483,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
